FileName,SMILES
3qw5_ligand.mol2,[H]c1c([H])c([H])c(C([H])([H])[C@@]([H])(C(=O)N([H])[H])N([H])C(=O)C([H])([H])N([H])C(=O)[C@@]([H])(N([H])C(=O)[C@]([H])(C([H])([H])C([H])([H])C([H])([H])N([H])C(N([H])[H])=[N+]([H])[H])[N+]([H])([H])[H])C([H])([H])C([H])([H])C([H])([H])N([H])C(N([H])[H])=[N+]([H])[H])c([H])c1[H]
3qwc_ligand.mol2,[H]c1c([H])c([H])c(C([H])([H])[C@]([H])(C(=O)N2C([H])([H])C([H])([H])C([H])([H])[C@@]2([H])C(=O)N([H])C([H])([H])c2c(Cl)c([H])c([H])[n+](C([H])([H])[H])c2[H])[N+]([H])([H])[H])c([H])c1[H]
3qx5_ligand.mol2,[H]c1c([H])c([H])c(C([H])([H])[C@]([H])(C(=O)N2C([H])([H])C([H])([H])C([H])([H])[C@@]2([H])C(=O)N([H])C([H])([H])c2c([H])c(Cl)c([H])c([H])[n+]2C([H])([H])[H])[N+]([H])([H])[H])c([H])c1[H]
3qx9_ligand.mol2,[H]O[C@@]1([H])[C@@]([H])(O[H])[C@]([H])(N2C([H])=Nc3c(N([H])[H])nc([H])nc32)O[C@]1([H])C([H])([H])O[P@](=O)([O-])O[P@@](=O)([O-])O[P+](=O)(=O)[O-]
3qxt_ligand.mol2,[H]c1nc2nc(N([H])[H])nc(N([H])[H])c2nc1C([H])([H])N(c1c([H])c([H])c(C(=O)N([H])[C@]([H])(C(=O)[O-])C([H])([H])C([H])([H])C(=O)[O-])c([H])c1[H])C([H])([H])[H]
3qxv_ligand.mol2,[H]c1nc2nc(N([H])[H])nc(N([H])[H])c2nc1C([H])([H])N(c1c([H])c([H])c(C(=O)N([H])[C@]([H])(C(=O)[O-])C([H])([H])C([H])([H])C(=O)[O-])c([H])c1[H])C([H])([H])[H]
3r16_ligand.mol2,[H]C1=C([H])C([H])=C(C([H])([H])C(=O)N([H])c2c([H])c([H])c(S(=O)(=O)N([H])[H])c([H])c2[H])S1
3r17_ligand.mol2,[H]C1=C([H])C([H])=C(C([H])([H])C(=O)N([H])c2c([H])c([H])c(S(=O)(=O)N([H])[H])c([H])c2F)S1
3r1v_ligand.mol2,[H]Oc1c([H])c([H])c(N=Nc2c([H])c([H])c(C([H])(C([H])([H])[H])C([H])([H])[H])c([H])c2[H])c([H])c1[H]
3r24_ligand.mol2,[H]O[C@@]1([H])[C@@]([H])(O[H])[C@]([H])(N2C([H])=Nc3c(N([H])[H])nc([H])nc32)O[C@]1([H])C([H])([H])[S@@+](C([H])([H])[H])C([H])([H])C([H])([H])[C@@]([H])(C(=O)[O-])[N+]([H])([H])[H]
3r4m_ligand.mol2,[H]c1c(Cl)nc(N([H])[H])nc1-c1c([H])c([H])c([H])c([H])c1OC([H])([H])[H]
3r4n_ligand.mol2,[H]c1c(-c2c(Cl)c([H])c([H])c([H])c2OC([H])([H])C([H])([H])C([H])([H])C(F)(F)F)nc(N([H])[H])nc1C([H])([H])[H]
3r4p_ligand.mol2,[H]C1=NN(C([H])([H])C([H])([H])Oc2c([H])c(Cl)c([H])c(Cl)c2-c2nc(N([H])[H])nc3c2=C([H])N(C(=O)N([H])C([H])([H])C(F)(F)C([H])([H])[H])C=3[H])C([H])=C1[H]
3r5t_ligand.mol2,[H]Oc1c([H])c([H])c([H])c(C(=O)N([H])C([H])([H])C([H])([H])C([H])([H])N(C(=O)[C@]2([H])[C@@]([H])(C([H])([H])[H])O[C@@]([H])(c3c([H])c([H])c([H])c(O[H])c3O[H])[N+]2([H])[H])C([H])([H])C([H])([H])C([H])([H])N([H])C(=O)[C@]2([H])[C@@]([H])(C([H])([H])[H])O[C@@]([H])(c3c([H])c([H])c([H])c(O[H])c3O[H])[N+]2([H])[H])c1O[H]
3r6u_ligand.mol2,[H]OC([H])([H])C([H])([H])[N+](C([H])([H])[H])(C([H])([H])[H])C([H])([H])[H]
3r7o_ligand.mol2,[H]C1=NN(C2([H])C([H])([H])C([H])([H])[N+]([H])([H])C([H])([H])C2([H])[H])C([H])=C1c1c([H])nc2c(c1[H])C(=O)c1c([H])c(N([H])S(=O)(=O)N(C([H])([H])[H])C([H])([H])[C@@]3([H])OC([H])([H])C([H])([H])OC3([H])[H])c([H])c([H])c1C([H])=C2[H]
3r88_ligand.mol2,[H]c1c(OC([H])([H])[H])c(OC([H])([H])[H])c([H])c(N([H])[H])c1C(=O)[O-]
3rbu_ligand.mol2,[H]C([H])(C(=O)[O-])C([H])([H])[C@@]([H])(C(=O)[O-])C([H])([H])[P+](=O)(=O)[O-]
3rdo_ligand.mol2,[H]N1C(=O)N([H])[C@@]2([H])C([H])([H])S[C@@]([H])(C([H])([H])C([H])([H])C([H])([H])C([H])([H])C(=O)[O-])[C@@]12[H]
3rdq_ligand.mol2,[H]N1C(=O)N([H])[C@]([H])(C([H])([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])C(=O)[O-])[C@]1([H])C([H])([H])[H]
3re4_ligand.mol2,[H]OC([H])([H])[C@@]1([H])O[C@@]([H])(N2C([H])=C(C#N)c3c(N([H])[H])nc([H])nc32)[C@]([H])(O[H])[C@]1([H])O[H]
3rf4_ligand.mol2,[H]C1=C([H])C([H])=C(C([H])([H])N([H])c2c([H])c(Cl)c(S(=O)(=O)N([H])[H])c([H])c2C(=O)[O-])O1
3rf5_ligand.mol2,[H]C1=C([H])C([H])=C(C([H])([H])N([H])c2c([H])c([H])c([H])c([H])c2C(=O)[O-])O1
3rlb_ligand.mol2,[H]OC([H])([H])C([H])([H])C1=C(C([H])([H])[H])[N+](C([H])([H])c2c([H])nc(C([H])([H])[H])nc2N([H])[H])=C([H])S1
3rlp_ligand.mol2,[H]c1c(-c2c([H])c(OC([H])([H])[H])c(Cl)c([H])c2Cl)nc(N([H])[H])nc1C([H])([H])[H]
3rlq_ligand.mol2,[H]C1=C(C#N)c2c(-c3c([H])c(OC([H])([H])[H])c(Cl)c([H])c3Cl)nc(C([H])([H])[H])nc2N1[H]
3rlr_ligand.mol2,[H]c1c(Cl)c(OC([H])([H])[H])c([H])c(-c2nc(C([H])([H])[H])nc3c2C(C#N)=C(C([H])([H])[H])N3[H])c1Cl
3rm4_ligand.mol2,[H]c1c([H])c(OC([H])([H])C([H])([H])[N+]2([H])C([H])([H])C([H])([H])N(C3=NN([H])C(N([H])[H])=N3)C([H])([H])C2([H])[H])c([H])c([H])c1Br
3rm9_ligand.mol2,[H]c1c([H])c(N2C([H])([H])C([H])([H])N(C(N([H])[H])=[N+]([H])[H])C([H])([H])C2([H])[H])c([H])c([H])c1Cl
3roc_ligand.mol2,[H]OC([H])([H])C([H])([H])N([H])C(=O)c1c([H])c([H])c(C([H])([H])[H])c(N2C(=O)C(Cl)=C(OC([H])([H])c3c([H])c([H])c(F)c([H])c3F)N=C2[H])c1[H]
3rr4_ligand.mol2,[H]c1c2c(c([H])c3c1C(=O)N([H])C(N([H])C([H])([H])[H])=N3)N([H])C(N([H])C([H])([H])[H])=N2
3rsx_ligand.mol2,[H]C1=C([H])C(c2c([H])c([H])c3nc(N([H])[H])c([H])c([H])c3c2[H])=C([H])S1
3rt8_ligand.mol2,[H]C1=C(Cl)C(=O)N([H])C(=O)N1C([H])([H])[C@@]([H])(C(=O)[O-])[N+]([H])([H])[H]
3rtf_ligand.mol2,[H]C1=C(Cl)C(=O)N([H])C(=O)N1C([H])([H])[C@@]([H])(C(=O)[O-])[N+]([H])([H])[H]
3ru1_ligand.mol2,[H]c1c([H])c([H])c2c([H])c(C([H])([H])C([H])([H])C(=O)N([H])C([H])([H])C3([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])C3([H])[H])c(N([H])[H])nc2c1[H]
3rux_ligand.mol2,[H]O[C@@]1([H])[C@@]([H])(O[H])[C@]([H])(N2C([H])=Nc3c(N([H])[H])nc([H])nc32)O[C@]1([H])C([H])([H])N([H])S(=O)(=O)N([H])C(=O)C([H])([H])C([H])([H])C([H])([H])C([H])([H])[C@]1([H])SC([H])([H])[C@]2([H])N([H])C(=O)N([H])[C@]12[H]
3rv4_ligand.mol2,[H]O[C@@]1([H])[C@@]([H])(O[H])[C@]([H])(N2C([H])=Nc3c(N([H])[H])nc([H])nc32)O[C@]1([H])C([H])([H])O[P@@](=O)([O-])O[P+](=O)(=O)[O-]
3rv8_ligand.mol2,[H]C1=C(C(=O)[O-])C(=O)C([H])(OC(C(=O)[O-])=C([H])C2([H])C([H])=C2[H])C([H])=C1[H]
3rwp_ligand.mol2,[H]C1=C(C(=O)c2nc(N([H])[C@]3([H])C([H])([H])OC([H])([H])[C@]3([H])c3c([H])c([H])c(F)c([H])c3[H])c([H])nc2[H])c2c(N([H])[H])nc([H])nc2N1C([H])(C([H])([H])[H])C([H])([H])[H]
3ryj_ligand.mol2,[H]c1c([H])c(S(=O)(=O)N([H])[H])c([H])c([H])c1C(=O)N([H])C([H])([H])C(F)(F)F
3ryv_ligand.mol2,[H]c1c([H])c(S(=O)(=O)N([H])[H])c([H])c([H])c1C(=O)N([H])C([H])([H])C([H])([H])[H]
3ryx_ligand.mol2,[H]c1c([H])c(S(=O)(=O)N([H])[H])c([H])c([H])c1C(=O)N([H])C([H])([H])C(F)(F)C(F)(F)F
3ryy_ligand.mol2,[H]c1c([H])c(S(=O)(=O)N([H])[H])c([H])c([H])c1C(=O)N([H])C([H])([H])C([H])([H])C([H])([H])[H]
3ryz_ligand.mol2,[H]c1c([H])c(S(=O)(=O)N([H])[H])c([H])c([H])c1C(=O)N([H])C([H])([H])C(F)(F)C(F)(F)C(F)(F)F
3rz0_ligand.mol2,[H]c1c([H])c(S(=O)(=O)N([H])[H])c([H])c([H])c1C(=O)N([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])[H]
3rz1_ligand.mol2,[H]c1c([H])c(S(=O)(=O)N([H])[H])c([H])c([H])c1C(=O)N([H])C([H])([H])C(F)(F)C(F)(F)C(F)(F)C(F)(F)F
3rz5_ligand.mol2,[H]c1c([H])c(S(=O)(=O)N([H])[H])c([H])c([H])c1C(=O)N([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])[H]
3rz7_ligand.mol2,[H]c1c([H])c(S(=O)(=O)N([H])[H])c([H])c([H])c1C(=O)N([H])C([H])([H])C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F
3rz8_ligand.mol2,[H]c1c([H])c(S(=O)(=O)N([H])[H])c([H])c([H])c1C(=O)N([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])[H]
3s0b_ligand.mol2,[H]c1c([H])c([H])c(N([H])c2c([H])c([H])c([H])c3c([H])c([H])c([H])c([H])c23)c([H])c1[H]
3s0d_ligand.mol2,[H]C([H])=C(C([H])([H])[H])C([H])([H])C([H])([H])C([H])([H])[C@]([H])(C([H])([H])[H])C([H])([H])C([H])([H])[N+]([H])([H])[H]
3s0e_ligand.mol2,[H]Oc1c([H])c([H])c(C([H])([H])C([H])=C([H])[H])c([H])c1OC([H])([H])[H]
3s2v_ligand.mol2,[H]C1=C([H])C(C([H])([H])N2C(=O)C3=C([H])SC([H])=C3N(C([H])([H])[C@@]([H])(C(=O)[O-])[N+]([H])([H])[H])C2=O)=C(C(=O)[O-])S1
3s43_ligand.mol2,[H]O[C@]([H])(C([H])([H])N(C([H])([H])C([H])(C([H])([H])[H])C([H])([H])[H])S(=O)(=O)c1c([H])c([H])c(N([H])[H])c([H])c1[H])[C@@]([H])(N([H])C(=O)O[C@]1([H])C([H])([H])OC([H])([H])C1([H])[H])C([H])([H])c1c([H])c([H])c([H])c([H])c1[H]
3s45_ligand.mol2,[H]O[C@]([H])(C([H])([H])N(C([H])([H])C([H])(C([H])([H])[H])C([H])([H])[H])S(=O)(=O)c1c([H])c([H])c(N([H])[H])c([H])c1[H])[C@@]([H])(N([H])C(=O)O[C@]1([H])C([H])([H])OC([H])([H])C1([H])[H])C([H])([H])c1c([H])c([H])c([H])c([H])c1[H]
3s54_ligand.mol2,[H]O[C@]([H])(C([H])([H])N(C([H])([H])C([H])(C([H])([H])[H])C([H])([H])[H])S(=O)(=O)c1c([H])c([H])c(N([H])[H])c([H])c1[H])[C@@]([H])(N([H])C(=O)O[C@@]1([H])C([H])([H])O[C@@]2([H])OC([H])([H])C([H])([H])[C@]21[H])C([H])([H])c1c([H])c([H])c([H])c([H])c1[H]
3s5y_ligand.mol2,[H]OC([H])([H])[C@]1([H])[C@]([H])(O[H])[C@]([H])(O[H])[C@@]([H])(O[H])C([H])([H])[N+]1([H])[H]
3s6t_ligand.mol2,[H]OC([H])([H])[C@@]1([H])OC(=NOC(=O)N([H])c2c([H])c([H])c([H])c([H])c2[H])[C@]([H])(N([H])C(=O)C([H])([H])[H])[C@@]([H])(O[H])[C@]1([H])O[H]
3s71_ligand.mol2,[H]C1=C(S(=O)(=O)N([H])[H])Oc2c([H])c([H])c([H])c([H])c21
3s72_ligand.mol2,[H]c1c([H])c([H])c2c(c1[H])N=C(S(=O)(=O)N([H])[H])N2[H]
3s73_ligand.mol2,[H]c1c([H])c([H])c2c(c1[H])N=C(S(=O)(=O)N([H])[H])S2
3s75_ligand.mol2,[H]C1=C([H])C([H])=C(S(=O)(=O)N([H])[H])O1
3s76_ligand.mol2,[H]C1=C([H])N([H])C(S(=O)(=O)N([H])[H])=N1
3s77_ligand.mol2,[H]C1=C([H])SC(S(=O)(=O)N([H])[H])=N1
3s78_ligand.mol2,[H]C1=C([H])C([H])=C(S(=O)(=O)N([H])[H])S1
3s8l_ligand.mol2,[H]c1c([H])c(C([H])([H])[C@@]([H])(C(=O)N([H])C2(C(=O)N([H])[C@]([H])(C(=O)N([H])[H])C([H])([H])C(=O)N([H])[H])C([H])([H])C([H])([H])C2([H])[H])N([H])C(=O)C([H])([H])[H])c([H])c([H])c1O[P+](=O)(=O)[O-]
3s8n_ligand.mol2,[H]c1c([H])c(C([H])([H])[C@@]([H])(C(=O)N([H])C2(C(=O)N([H])[C@]([H])(C(=O)N([H])[H])C([H])([H])C(=O)N([H])[H])C([H])([H])C([H])([H])C([H])([H])C2([H])[H])N([H])C(=O)C([H])([H])[H])c([H])c([H])c1O[P+](=O)(=O)[O-]
3s8o_ligand.mol2,[H]c1c([H])c(C([H])([H])[C@@]([H])(C(=O)N([H])C2(C(=O)N([H])[C@]([H])(C(=O)N([H])[H])C([H])([H])C(=O)N([H])[H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])C2([H])[H])N([H])C(=O)C([H])([H])[H])c([H])c([H])c1O[P+](=O)(=O)[O-]
3s9e_ligand.mol2,[H]C([H])(C(=O)[O-])C([H])([H])[C@@]([H])(C(=O)[O-])[N+]([H])([H])[H]
3sfg_ligand.mol2,[H]OC([H])([H])[C@@]1([H])O[C@@]([H])(N2C(=S)N([H])C(=O)C([H])=C2[H])[C@]([H])(O[H])[C@]1([H])O[H]
3sha_ligand.mol2,[H]c1nc([H])c(C([H])([H])N([H])C(=O)[C@@]2([H])N(C(=O)[C@@]([H])(C([H])([H])c3c([H])c([H])c([H])c([H])c3[H])[N+]([H])([H])[H])C([H])([H])C([H])([H])C2([H])[H])c(Cl)c1[H]
3shc_ligand.mol2,[H]c1nc(C([H])([H])N([H])C(=O)[C@@]2([H])N(C(=O)[C@@]([H])(C([H])([H])c3c([H])c([H])c([H])c([H])c3[H])[N+]([H])([H])[H])C([H])([H])C([H])([H])C2([H])[H])c([H])c(Cl)c1[H]
3si3_ligand.mol2,[H]c1nc(C([H])([H])N([H])C(=O)[C@@]2([H])N(C(=O)[C@@]([H])(C([H])([H])c3c([H])c([H])c([H])c([H])c3[H])[N+]([H])([H])[H])C([H])([H])C([H])([H])C2([H])[H])c([H])c([H])c1[H]
3si4_ligand.mol2,[H]c1c([H])c([H])c(C([H])([H])[C@]([H])(C(=O)N2C([H])([H])C([H])([H])C([H])([H])[C@@]2([H])C(=O)N([H])C([H])([H])c2c([H])c([H])c([H])c([H])[n+]2C([H])([H])[H])[N+]([H])([H])[H])c([H])c1[H]
3sio_ligand.mol2,[H]O[C@]12C([H])([H])[C@]([H])(OC([H])([H])[H])[C@@]3([H])C([H])([H])[C@]([H])([C@]1([H])[C@@]3([H])OC([H])([H])[H])[C@@]13[C@@]4([H])[C@@](C([H])([H])OC(=O)c5c([H])c([H])c([H])c([H])c5N5C(=O)C([H])([H])[C@]([H])(C([H])([H])[H])C5=O)(C([H])([H])C([H])([H])[C@]1([H])OC([H])([H])[H])C([H])([H])[N@+]([H])(C([H])([H])C([H])([H])[H])[C@]3([H])[C@]2(O[H])[C@@]4([H])OC([H])([H])[H]
3sjf_ligand.mol2,[H]c1c([H])c(C(=O)N([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])[C@@]([H])(C(=O)[O-])N([H])C(=O)N([H])[C@]([H])(C(=O)[O-])C([H])([H])C([H])([H])SC([H])([H])[H])c([H])c([H])c1I
3sk2_ligand.mol2,[H]OC([H])([H])c1c([H])c([H])c(OC([H])([H])[H])c2nc3c(C(=O)[O-])c([H])c([H])c([H])c3nc12
3slz_ligand.mol2,[H]O[C@@]([H])([C@]([H])(O[H])[C@@]([H])(N([H])C(=O)[C@@]([H])(N([H])C(=O)[C@@]([H])(N([H])C(=O)OC([H])([H])c1c([H])c([H])c([H])c([H])c1[H])C([H])([H])[H])C([H])(C([H])([H])[H])C([H])([H])[H])C([H])([H])c1c([H])c([H])c([H])c([H])c1[H])[C@@]([H])(N([H])C(=O)[C@@]([H])(N([H])C(=O)[C@@]([H])(N([H])C(=O)OC([H])([H])c1c([H])c([H])c([H])c([H])c1[H])C([H])([H])[H])C([H])(C([H])([H])[H])C([H])([H])[H])C([H])([H])c1c([H])c([H])c([H])c([H])c1[H]
3sm2_ligand.mol2,[H]O[C@]([H])(C([H])([H])N(C([H])([H])C([H])(C([H])([H])[H])C([H])([H])[H])S(=O)(=O)c1c([H])c([H])c(N([H])[H])c([H])c1[H])[C@@]([H])(N([H])C(=O)O[C@]1([H])C([H])([H])OC([H])([H])C1([H])[H])C([H])([H])c1c([H])c([H])c([H])c([H])c1[H]
3spf_ligand.mol2,[H]OC([H])([H])[C@@]([H])(O[H])C([H])([H])C([H])([H])N1C([H])=C(c2c([H])c([H])c(Cl)c([H])c2[H])C(c2c([H])c([H])c([H])c([H])c2[H])=C1C(=O)N([H])C([H])([H])C([H])([H])C([H])([H])[N@+]1([H])C([H])([H])C([H])([H])[N@@+]([H])(C([H])([H])[H])C([H])([H])C1([H])[H]
3sr4_ligand.mol2,[H]O[C@@]1([H])[C@@]([H])(O[H])[C@]([H])(N2C([H])=Nc3c(N([H])C([H])([H])[H])nc([H])nc32)O[C@]1([H])C([H])([H])SC([H])([H])C([H])([H])[C@@]([H])(C(=O)[O-])[N+]([H])([H])[H]
3st5_ligand.mol2,[H]O[C@@]1([H])C([H])([H])O[C@]2([H])C([H])([H])[C@]([H])(OC(=O)N([H])[C@@]([H])(C([H])([H])c3c([H])c([H])c([H])c([H])c3[H])[C@]([H])(O[H])C([H])([H])N(C([H])([H])C([H])(C([H])([H])[H])C([H])([H])[H])S(=O)(=O)c3c([H])c([H])c(OC([H])([H])[H])c([H])c3[H])C([H])([H])[C@]12[H]
3std_ligand.mol2,[H]c1c([H])c([H])c(C([H])(c2c([H])c([H])c([H])c([H])c2[H])C([H])([H])C([H])([H])N([H])c2c(C#N)nnc3c([H])c([H])c([H])c([H])c23)c([H])c1[H]
3str_ligand.mol2,[H]ON([H])C(=O)C([H])([H])N([H])C(=O)[C@@]1([H])N(c2nc(N([H])c3c(C(=O)N([H])C([H])([H])[H])c([H])c([H])c([H])c3C([H])([H])[H])nc(N3C([H])([H])C([H])([H])N(c4c([H])c([H])c([H])c([H])c4Cl)C([H])([H])C3([H])[H])n2)C([H])([H])SC1([H])[H]
3su0_ligand.mol2,[H]C1=C([H])[C@]2([H])C([H])([H])[C@@]2(C(=O)N([H])S(=O)(=O)C2([H])C([H])([H])C2([H])[H])N([H])C(=O)[C@@]2([H])N(C(=O)[C@@]([H])(N([H])C(=O)OC(C([H])([H])[H])(C([H])([H])[H])C([H])([H])[H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])C1([H])[H])C([H])([H])[C@]([H])(OC(=O)N1C([H])=c3c([H])c([H])c([H])c(F)c3=C1[H])C2([H])[H]
3su1_ligand.mol2,[H]C1=C([H])[C@]2([H])C([H])([H])[C@@]2(C(=O)N([H])S(=O)(=O)C2([H])C([H])([H])C2([H])[H])N([H])C(=O)[C@@]2([H])N(C(=O)[C@@]([H])(N([H])C(=O)OC(C([H])([H])[H])(C([H])([H])[H])C([H])([H])[H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])C1([H])[H])C([H])([H])[C@]([H])(OC(=O)N1C([H])=c3c([H])c([H])c([H])c(F)c3=C1[H])C2([H])[H]
3su2_ligand.mol2,[H]C1=C([H])[C@]2([H])C([H])([H])[C@@]2(C(=O)N([H])S(=O)(=O)C2([H])C([H])([H])C2([H])[H])N([H])C(=O)[C@@]2([H])N(C(=O)[C@@]([H])(N([H])C(=O)OC(C([H])([H])[H])(C([H])([H])[H])C([H])([H])[H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])C1([H])[H])C([H])([H])[C@]([H])(OC(=O)N1C([H])=c3c([H])c([H])c([H])c(F)c3=C1[H])C2([H])[H]
3su3_ligand.mol2,[H]C1=c2c([H])c([H])c([H])c3c2=C([H])N1C(=O)O[C@@]1([H])C([H])([H])N(C(=O)[C@]([H])(C(C([H])([H])[H])(C([H])([H])[H])C([H])([H])[H])N([H])C(=O)OC([H])([H])C(C([H])([H])[H])(C([H])([H])[H])C([H])([H])C([H])([H])C([H])([H])C3([H])[H])[C@]([H])(C(=O)N([H])[C@]2(C(=O)N([H])S(=O)(=O)C3([H])C([H])([H])C3([H])[H])C([H])([H])[C@@]2([H])C([H])([H])C([H])([H])[H])C1([H])[H]
3su4_ligand.mol2,[H]C1=c2c([H])c([H])c([H])c3c2=C([H])N1C(=O)O[C@@]1([H])C([H])([H])N(C(=O)[C@]([H])(C(C([H])([H])[H])(C([H])([H])[H])C([H])([H])[H])N([H])C(=O)OC([H])([H])C(C([H])([H])[H])(C([H])([H])[H])C([H])([H])C([H])([H])C([H])([H])C3([H])[H])[C@]([H])(C(=O)N([H])[C@]2(C(=O)N([H])S(=O)(=O)C3([H])C([H])([H])C3([H])[H])C([H])([H])[C@@]2([H])C([H])([H])C([H])([H])[H])C1([H])[H]
3su5_ligand.mol2,[H]C1=c2c([H])c([H])c([H])c3c2=C([H])N1C(=O)O[C@@]1([H])C([H])([H])N(C(=O)[C@]([H])(C(C([H])([H])[H])(C([H])([H])[H])C([H])([H])[H])N([H])C(=O)OC([H])([H])C(C([H])([H])[H])(C([H])([H])[H])C([H])([H])C([H])([H])C([H])([H])C3([H])[H])[C@]([H])(C(=O)N([H])[C@]2(C(=O)N([H])S(=O)(=O)C3([H])C([H])([H])C3([H])[H])C([H])([H])[C@@]2([H])C([H])([H])C([H])([H])[H])C1([H])[H]
3su6_ligand.mol2,[H]c1c([H])c2c3c(c1[H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])C(C([H])([H])[H])(C([H])([H])[H])C([H])([H])OC(=O)N([H])[C@@]([H])(C(C([H])([H])[H])(C([H])([H])[H])C([H])([H])[H])C(=O)N1C([H])([H])[C@]([H])(OC(=O)N(C2([H])[H])C3([H])[H])C([H])([H])[C@@]1([H])C(=O)N([H])[C@]1(C(=O)N([H])S(=O)(=O)C2([H])C([H])([H])C2([H])[H])C([H])([H])[C@@]1([H])C([H])([H])C([H])([H])[H]
3sue_ligand.mol2,[H]C1=C([H])C1([H])S(=O)(=O)N([H])C(=O)[C@@]1(N([H])C(=O)[C@@]2([H])N3C(=O)[C@]([H])(C(C([H])([H])[H])(C([H])([H])[H])C([H])([H])[H])N([H])C(=O)O[C@]4([H])C([H])([H])[C@@]4([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])c4nc5c([H])c([H])c(OC([H])([H])[H])c([H])c5nc4O[C@@]([H])(C3([H])[H])C2([H])[H])C([H])([H])[C@@]1([H])C([H])([H])C([H])([H])[H]
3suf_ligand.mol2,[H]C1=C([H])C1([H])S(=O)(=O)N([H])C(=O)[C@@]1(N([H])C(=O)[C@@]2([H])N3C(=O)[C@]([H])(C(C([H])([H])[H])(C([H])([H])[H])C([H])([H])[H])N([H])C(=O)O[C@]4([H])C([H])([H])[C@@]4([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])c4nc5c([H])c([H])c(OC([H])([H])[H])c([H])c5nc4O[C@@]([H])(C3([H])[H])C2([H])[H])C([H])([H])[C@@]1([H])C([H])([H])C([H])([H])[H]
3sug_ligand.mol2,[H]C1=C([H])C1([H])S(=O)(=O)N([H])C(=O)[C@@]1(N([H])C(=O)[C@@]2([H])N3C(=O)[C@]([H])(C(C([H])([H])[H])(C([H])([H])[H])C([H])([H])[H])N([H])C(=O)O[C@]4([H])C([H])([H])[C@@]4([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])c4nc5c([H])c([H])c(OC([H])([H])[H])c([H])c5nc4O[C@@]([H])(C3([H])[H])C2([H])[H])C([H])([H])[C@@]1([H])C([H])([H])C([H])([H])[H]
3sur_ligand.mol2,[H]OC([H])([H])[C@@]1([H])O[C@]2([H])SC(C([H])([H])[H])=N[C@]2([H])[C@@]([H])(O[H])[C@]1([H])O[H]
3sus_ligand.mol2,[H]OC([H])([H])[C@@]1([H])O[C@]2([H])S[C@@]([H])(C([H])([H])[H])[N+]([H])([H])[C@]2([H])[C@@]([H])(O[H])[C@@]1([H])O[H]
3sut_ligand.mol2,[H]OC([H])([H])[C@@]1([H])O[C@]([H])([N+]([H])([H])OC(=O)N([H])c2c([H])c([H])c([H])c([H])c2[H])[C@]([H])(N([H])C(=O)C([H])([H])[H])[C@@]([H])(O[H])[C@]1([H])O[H]
3suu_ligand.mol2,[H]OC([H])([H])[C@@]1([H])O[C@]([H])([N+]([H])([H])OC(=O)N([H])c2c([H])c([H])c([H])c([H])c2[H])[C@]([H])(N([H])C(=O)C([H])([H])[H])[C@@]([H])(O[H])[C@@]1([H])O[H]
3suv_ligand.mol2,[H]OC([H])([H])[C@]1([H])[C@@]([H])(O[H])[C@]([H])(O[H])[C@@]([H])(N([H])C(=O)C([H])([H])[H])C([H])([H])[N+]1([H])[H]
3suw_ligand.mol2,[H]O[C@@]1([H])[C@]([H])(O[H])[C@@]([H])(N([H])C(=O)C([H])([H])[H])C([H])([H])[N@@+]2([H])C([H])([H])C([H])([H])[C@]([H])(O[H])[C@]12[H]
3sv2_ligand.mol2,[H]c1nc([H])c([H])c(C([H])([H])N([H])C(=O)[C@@]2([H])N(C(=O)[C@@]([H])(C([H])([H])c3c([H])c([H])c([H])c([H])c3[H])[N+]([H])([H])[H])C([H])([H])C([H])([H])C2([H])[H])c1[H]
3sw8_ligand.mol2,[H]ON(C([H])=O)C([H])([H])C([H])([H])N([H])C(=O)c1c([H])c([H])c([H])c(Cl)c1Cl
3sww_ligand.mol2,[H]c1c([H])c(-c2c3c(nc(C([H])([H])[H])c2C([H])([H])[N+]([H])([H])[H])C(=O)N(C([H])([H])C([H])([H])OC([H])([H])[H])C3([H])[H])c(Cl)c([H])c1Cl
3sxf_ligand.mol2,[H]c1nc(N([H])[H])c2c(n1)N(C([H])(C([H])([H])[H])C([H])([H])[H])N=C2c1c([H])c([H])c2c([H])c(OC([H])([H])C([H])([H])[H])c([H])c([H])c2c1[H]
3t01_ligand.mol2,O=C([O-])[P+](=O)(=O)[O-]
